Time/h	0.0	0.344083333333	0.688138888889	1.03225	1.37633333333	1.72038888889	2.0645	2.40858333333	2.75266666667	3.09675	3.44080555556	3.78488888889	4.12897222222	4.47305555556	4.81711111111	5.16119444444	5.50527777778	5.84936111111	6.19344444444	6.5375	6.88158333333	7.22566666667	7.56975	7.91386111111	8.25794444444	8.60202777778	8.94611111111	9.29016666667	9.63425	9.97833333333	10.3224166667	10.6665	11.0105833333	11.3546666667	11.69875	12.0428055556	12.3868888889
sgRNA-100sucrose	0.010344319939	0.00301942295399	0.00334477297062	0.00332368496552	0.00346653347922	0.00411856368169	0.00361342578276	0.00403268025946	0.00350383807775	0.00362103095299	0.00378087704112	0.00357936737254	0.00353765613084	0.00362007359733	0.0035828605506	0.00409969490938	0.00501167923331	0.00506625467802	0.00872839963281	0.00729704823285	0.00733974800232	0.00689941137164	0.00605661698272	0.00597222046019	0.00513683092483	0.00459862655315	0.00527565897782	0.00469594815907	0.00345652132209	0.00354003998391	0.00388459549376	0.0106922844426	0.0156016593753	0.00749466727748	0.00404065900412	0.00381732583103	0.0039346978903
sgRNA-80sucrose	0.00708060043358	0.00159609131162	0.00138812127083	0.00130095316983	0.00149916772745	0.00204862633552	0.00197294793395	0.00185927011553	0.00218217390463	0.00212662313306	0.00214592957715	0.00200670279626	0.00225499279378	0.00269849763064	0.0033637824692	0.00555128852948	0.00794669504889	0.0100353120853	0.0125820040544	0.0112784127585	0.0148107108641	0.0129950708064	0.0119964649231	0.00952653976531	0.00760439149851	0.0064114539995	0.00718784869765	0.00388546608375	0.0034354713323	0.00408127471664	0.00446788979977	0.0117194983654	0.016409047112	0.000350009000066	0.00253513067466	0.00297689202861	0.00328443777537
sgRNA-50sucrose	0.0104300026534	0.00635886138	0.00600604195582	0.0062683215726	0.005812212266	0.00599333371339	0.00560758124329	0.00573252739854	0.00553234724823	0.00561755732281	0.00537744412919	0.00532353080202	0.00517203954452	0.00503090215071	0.00519633070662	0.00551316963281	0.00549409616316	0.00811676727522	0.0066814633951	0.0083028231923	0.00875824481132	0.00800167701876	0.0065507704547	0.0066266502605	0.0057686117665	0.0082053407501	0.0055755672133	0.00495455758372	0.00488518799027	0.00482254429866	0.005092327232	0.0123418818774	0.0108948083433	0.0157655424312	0.0233663506211	0.00896196977164	0.00925672824627
sgRNA-20sucrose	0.0135390889275	0.00096792411894	0.00125797880549	0.00161148620459	0.00182620120743	0.00165303269025	0.00154676640127	0.00151409679351	0.00137931872679	0.00116699530849	0.000922974180308	0.000858406918405	0.00135370543327	0.00211955482356	0.00399772986988	0.00647432958499	0.00942665418442	0.00740237103232	0.00800452761255	0.0111581783997	0.0120671802055	0.0112250577415	0.00644606108994	0.0062459489251	0.00452236327186	0.00360511460292	0.00343174705326	0.00234413333672	0.00462836429667	0.00526141069249	0.00853182152518	0.0158278857282	0.0158051016436	0.0190060886771	0.0266633048116	0.0446170489208	0.054493975392
sgRNA-0sucrose	0.0112136869416	0.0129350986061	0.00718470084973	0.00716706072948	0.00734655235043	0.0111279774139	0.0127270146274	0.0168582857673	0.0183414166969	0.0184210417797	0.0199518642243	0.020764516999	0.0217933838446	0.022235839445	0.0223256969807	0.0206075712937	0.0242974794192	0.0249728388725	0.023069782085	0.0235824618933	0.0239717023791	0.0262553289648	0.0356732694063	0.0359346167859	0.0390126438618	0.0403720627842	0.0422065556123	0.0441878620149	0.0427122716116	0.0472365520651	0.0446953690262	0.0383919002525	0.0328821609982	0.031550485879	0.031597811909	0.0321614995146	0.0325377668723
NC-100sucrose	0.0212610533076	0.0108693065775	0.011456302031	0.0103914369657	0.0112776285273	0.0111027911699	0.0112244092796	0.0112232781491	0.0110120457296	0.0113554776947	0.0109640289652	0.011419057691	0.0112323174434	0.0114197116886	0.0106380179721	0.0110783559836	0.0111705784077	0.0109485120747	0.0111257549822	0.0114327370662	0.0110908488235	0.0112515205284	0.0106565424042	0.0110001204846	0.0107522142929	0.0112243077738	0.0110975179455	0.0112732839093	0.0113343228056	0.0111969651407	0.011431321505	0.00961388993983	0.0100599479435	0.0105575794764	0.0106462381279	0.0107790004656	0.0104024068585
NC-80sucrose	0.017236436791	0.00871360216487	0.00854560792893	0.0079664982144	0.00846891171285	0.00803834555739	0.00841754768921	0.00823387935074	0.00813833557615	0.00790490661868	0.00829378527272	0.00845380181192	0.00806299349963	0.00857624137662	0.00832616958451	0.00830492857209	0.00766204617825	0.00762540915788	0.0076047767012	0.00760262920969	0.00732222920292	0.0078334323352	0.00809753688167	0.00816119074339	0.00788321404314	0.00749482629219	0.00772314166078	0.00781645342931	0.00798967456159	0.00784490896697	0.0075499596696	0.0067744010215	0.00699052733168	0.00958707320432	0.00704498917139	0.00729259522479	0.00697064396595
NC-50sucrose	0.00456036467978	0.00544121950371	0.0052265595077	0.00468108346967	0.0050786256704	0.00520624384754	0.00481319979198	0.00509067774466	0.00491496662884	0.00492716057051	0.00485643505568	0.00489662187891	0.00474289686796	0.00519614982463	0.00493988155224	0.00482623021623	0.00509773853293	0.00537424432595	0.00533309386754	0.00475840325636	0.00455816324028	0.00488901916032	0.00508158342203	0.00506673961118	0.00448803787028	0.0044896460718	0.00475099195959	0.00492391839393	0.0051492726331	0.00480572917985	0.00486569315721	0.00453899356411	0.00721920247067	0.0161912634424	0.0131250496223	0.00597515349803	0.00636215289329
NC-20sucrose	0.00870415654157	0.00687437101851	0.00665526093591	0.00641808905263	0.00657547748647	0.00729054075584	0.00717042656681	0.00700731709715	0.00631921910326	0.00708392065262	0.00725913588178	0.00726739649737	0.00680918085382	0.00746742937362	0.00703029125998	0.00753106520106	0.00754333744937	0.00733054513151	0.00757792977336	0.0073252955367	0.00745871952483	0.00797915725108	0.00737530193959	0.00744458216004	0.00748176577838	0.00755066324239	0.00756191252925	0.0076263916435	0.00795456610696	0.00763327276386	0.0085523421865	0.0170878570819	0.0302877332789	0.0436254198526	0.0529825643321	0.0553449385669	0.0528464475029
